feature,coefficient_orig_model,coefficient_new_model
Cytoplasm_Texture_Contrast_DAPI_3_02_256,-0.1581531002134344,0.0
Nuclei_Intensity_LowerQuartileIntensity_CY5,1.2045066824158346,0.0
Nuclei_RadialDistribution_ZernikePhase_RFP_7_5,0.02284841955211493,-0.004705239107676039
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_2,-0.06395345768407401,-0.03945686784315935
Cytoplasm_AreaShape_Zernike_9_3,-0.03426014273210929,-0.019601128170932628
Cytoplasm_RadialDistribution_ZernikePhase_RFP_3_1,-0.020611557497112475,-0.024772586423806836
Cells_AreaShape_Zernike_8_0,-0.03130867876905015,-0.016925927894271428
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_5_1,0.08854131726907298,-0.16342201969196712
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_6_4,-0.2349228965606645,-0.2066351836141175
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_3,0.017263494922566694,0.016554539057598454
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_7_3,-0.005657890181332271,-0.009003463615466155
Nuclei_Texture_Contrast_DAPI_3_00_256,-0.11733421723116813,0.0
Nuclei_Intensity_MinIntensityEdge_GFP,-0.09613548624251655,-0.18183807226006116
Cytoplasm_Texture_DifferenceEntropy_RFP_3_01_256,-0.41851539090863893,0.0
Cells_RadialDistribution_ZernikeMagnitude_DAPI_6_2,0.43566791999532706,0.37250693858555695
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_6_2,0.08186597069910911,0.07016737685815215
Cells_AreaShape_Zernike_9_3,0.009463220359478872,0.020511980377401033
Cells_Texture_InfoMeas1_GFP_3_00_256,-1.283065078454846,-0.3379799139055459
Nuclei_Intensity_MassDisplacement_CY5,-0.05505455765305205,-0.04810608512889546
Nuclei_Correlation_RWC_RFP_GFP,-0.5569777925530567,-0.5274231778204678
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4,-0.5314346696335609,-0.1503031392642812
Cells_RadialDistribution_ZernikeMagnitude_GFP_6_0,-0.1397792271562079,-0.16496062319432203
Nuclei_Texture_InfoMeas2_RFP_3_01_256,-0.07084473657874327,-0.18296918141430052
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_7_3,0.309968261978448,0.08343807184212852
Nuclei_RadialDistribution_MeanFrac_DAPI_1of4,0.17810168854348973,0.10814836306028683
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_4_2,0.1926828858878808,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_5,-0.04795243831342066,-0.12058585533130567
Cells_RadialDistribution_ZernikePhase_GFP_4_2,0.012906148071840302,0.021508220859605565
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_01_256,0.1240464537742417,0.0
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_5,0.0015470214789101743,0.0017406663455245192
Nuclei_RadialDistribution_MeanFrac_RFP_4of4,0.18175944640706293,0.7368827419101537
Nuclei_AreaShape_Zernike_4_0,0.20740658538354992,0.06621776691343248
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_2_0,0.5671443946416578,0.4399732116204676
Cytoplasm_RadialDistribution_ZernikePhase_GFP_6_4,0.010199752733214404,0.00850809975958019
Nuclei_RadialDistribution_ZernikePhase_RFP_8_6,0.04483407976331686,0.03615716137143049
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_8,-0.03904258492914108,-0.041640327191476575
Nuclei_RadialDistribution_ZernikePhase_GFP_7_1,-0.00405471241050776,0.02220489570209755
Cytoplasm_RadialDistribution_RadialCV_DAPI_3of4,0.2190416981183502,0.21731771522620988
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_00_256,-0.7587917986331619,0.0
Nuclei_RadialDistribution_ZernikePhase_RFP_5_5,0.0031685888180932303,-0.008883504982634667
Nuclei_Correlation_Overlap_CY5_GFP,0.04577750164957587,0.03417485579183056
Nuclei_RadialDistribution_ZernikePhase_RFP_7_3,-0.02881673560407932,-0.02791443073426677
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_4,0.07446304992175143,0.051179380598892855
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_3,-0.05047256565753488,-0.040421689456736194
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_3,0.0318064507876235,0.029675913091714943
Cells_RadialDistribution_ZernikePhase_CY5_6_2,-0.034660798499460924,-0.030710108484969342
Cells_RadialDistribution_ZernikePhase_DAPI_7_3,-0.03877720778837487,-0.05671139280233649
Cells_AreaShape_Solidity,-0.7729718197083006,0.0
Nuclei_AreaShape_Zernike_6_4,-0.026248236589858392,-0.009198628427249089
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_5,0.0463475244398855,0.009686161951739759
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_6_4,0.020490612629673482,0.0
Cytoplasm_Texture_Contrast_RFP_3_03_256,-0.025506408687354345,0.0
Cells_RadialDistribution_ZernikePhase_GFP_7_1,-0.06490969403580898,-0.03278926222262535
Cells_Texture_InfoMeas2_RFP_3_01_256,-0.028536874813583534,0.10107245737722853
Nuclei_RadialDistribution_FracAtD_GFP_2of4,0.17681562374084175,-0.8382757200966946
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_1,-0.12461767983184638,0.01979294850573924
Cells_Correlation_RWC_GFP_DAPI,-0.4057352495154752,-0.22878797071893847
Cells_RadialDistribution_ZernikePhase_GFP_4_4,-0.044720996742900226,-0.07036945892806758
Cytoplasm_RadialDistribution_RadialCV_RFP_3of4,-0.012186646648766546,-0.05347551307373478
Nuclei_RadialDistribution_MeanFrac_GFP_4of4,0.9860494122726576,0.14517837506225356
Cells_AreaShape_Zernike_4_0,-0.02069880262429895,-0.057255764961217044
Cells_Correlation_Overlap_DAPI_GFP,0.15287782131038175,0.25971948761991814
Nuclei_RadialDistribution_ZernikePhase_DAPI_6_4,0.018013923129832816,0.0038778389670922546
Cytoplasm_Correlation_Overlap_DAPI_RFP,0.024209580693460526,0.03706828769725567
Cells_RadialDistribution_ZernikePhase_GFP_9_1,-0.013792697010655325,-0.007032977921741556
Cytoplasm_Texture_InfoMeas1_DAPI_3_03_256,0.600638008950038,0.5568783654898726
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_3_3,-0.01192740943833783,0.03608386163286231
Cells_RadialDistribution_RadialCV_CY5_1of4,-0.10293452563566748,-0.06615375265990638
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_4_0,-0.017005715886962283,0.025831879852153853
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_9,-0.04421981308563487,-0.03318332764434821
Cells_RadialDistribution_ZernikePhase_CY5_9_5,0.009363439380338382,0.032311571704409195
Nuclei_RadialDistribution_ZernikePhase_GFP_5_5,0.0008713329315966191,-0.003389718629756401
Nuclei_Correlation_RWC_GFP_DAPI,-0.10518774534510603,0.19076636441184844
Cells_Texture_InfoMeas1_GFP_3_03_256,-0.056330307234440456,-0.45001273858551344
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_1,0.06708633292498736,0.0376255840574003
Cells_RadialDistribution_ZernikePhase_DAPI_6_2,0.043376599210063434,0.031223360441714334
Cytoplasm_Intensity_MeanIntensityEdge_DAPI,0.3653455245746341,0.7537025228136095
Cells_RadialDistribution_ZernikePhase_CY5_8_4,0.009245858617879667,-0.023026226945003
Cells_RadialDistribution_ZernikePhase_DAPI_5_3,-0.0949475520520961,-0.10484944887900824
Nuclei_Texture_InfoMeas1_RFP_3_00_256,-0.03761199582821031,0.061780469126781
Nuclei_RadialDistribution_ZernikePhase_RFP_9_3,-0.01753946128009436,-0.026691757657676143
Cells_RadialDistribution_ZernikeMagnitude_RFP_8_2,-0.0706638846174331,-0.0731086482622965
Nuclei_AreaShape_Zernike_9_7,-0.09433435414240275,-0.09882934706502204
Cytoplasm_AreaShape_Zernike_2_2,-0.04622853191952683,0.002425190216201839
Nuclei_RadialDistribution_RadialCV_RFP_2of4,0.09597499686533414,0.11760384739864045
Nuclei_RadialDistribution_FracAtD_CY5_1of4,0.06482369486143472,-0.016387706149876908
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_9_1,-0.08232884273663162,-0.14059570424109363
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_3,-0.026431566976300624,-0.030105112526309936
Nuclei_AreaShape_Zernike_8_8,0.14510533153856087,0.12191356808188235
Cytoplasm_Texture_Contrast_DAPI_3_01_256,-0.21974772584097024,-0.2910481964404843
Nuclei_Texture_Correlation_GFP_3_02_256,-0.08096033988938761,-0.03522562582832924
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_3_1,0.49484180438713066,0.18813989298049247
Cytoplasm_Correlation_Overlap_GFP_RFP,-0.3066459737544114,-0.2716558368509568
Nuclei_RadialDistribution_ZernikePhase_CY5_4_4,-0.00449256750540175,0.009291804851693024
Nuclei_Texture_Contrast_DAPI_3_02_256,-0.4864891710127579,0.0
Nuclei_Texture_Contrast_RFP_3_03_256,-0.04279972136855436,-0.11739905533313365
Cells_RadialDistribution_ZernikeMagnitude_RFP_4_0,-0.13912316263251917,-0.1914787178960416
Cytoplasm_RadialDistribution_FracAtD_RFP_4of4,-2.142580282068062,-1.234039277499645
Cells_RadialDistribution_ZernikeMagnitude_RFP_9_3,0.02660906919687061,0.04110389512342933
Nuclei_RadialDistribution_ZernikePhase_GFP_1_1,0.00857246946840771,0.017787813214997235
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_1_1,0.039110164260243156,0.03688622705112058
Cells_RadialDistribution_ZernikePhase_DAPI_4_4,0.056955714892345126,0.03579609592051234
Cells_RadialDistribution_ZernikePhase_RFP_4_2,-0.0275620510743207,-0.02975034361133548
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_4,0.004967868723589504,0.04558334507321237
Cytoplasm_Granularity_1_DAPI,-0.5603913219817277,-0.30231751923599903
Cells_Granularity_2_GFP,0.1143855875896986,0.0
Cells_RadialDistribution_ZernikePhase_RFP_7_5,0.0007483922527095629,0.0017613766175974008
Cells_RadialDistribution_RadialCV_RFP_3of4,-0.07571183602463656,0.03130964336370244
Nuclei_RadialDistribution_ZernikePhase_CY5_6_2,0.007779970844752857,0.01466639610208963
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_5,-0.15098696754360594,0.0
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.10374836637439405,-0.061135632785287726
Cytoplasm_RadialDistribution_ZernikePhase_CY5_2_2,0.028215582942846533,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_4_0,0.04649792529049053,0.02618469288965553
Cytoplasm_RadialDistribution_ZernikePhase_CY5_9_7,0.08543590584107486,0.04109119258721681
Cytoplasm_Intensity_IntegratedIntensityEdge_GFP,-0.18468746910390882,0.22007891868710822
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_2,0.014829723537320635,0.0016359912970551223
Cells_RadialDistribution_FracAtD_CY5_3of4,-0.36449819203789,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_5,-0.04305013892350922,-0.06429249804050866
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_3_1,0.028582342379027376,-0.06522300369510532
Nuclei_RadialDistribution_MeanFrac_RFP_1of4,-0.1508131803906643,-0.3195445209849179
Nuclei_Correlation_Overlap_CY5_RFP,0.02011769419367592,-0.036991776685358795
Cytoplasm_AreaShape_Zernike_4_0,0.08647713228174715,0.06211648371321631
Cytoplasm_Granularity_1_RFP,0.008709919686092438,-0.0647143472787258
Cytoplasm_RadialDistribution_ZernikePhase_CY5_6_2,0.12109603235154227,0.0979667963492913
Cells_Texture_InfoMeas1_CY5_3_00_256,0.016002937049142324,0.08812867353735516
Cells_Intensity_StdIntensityEdge_CY5,-0.6312257788628285,-0.41199592921100964
Cells_RadialDistribution_ZernikePhase_DAPI_2_2,-0.015149354434222287,0.015280494256942235
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_2_2,-0.3971157858964598,-0.2794100441957032
Nuclei_RadialDistribution_ZernikePhase_CY5_8_6,-0.04654994044754073,-0.05845156548256989
Nuclei_RadialDistribution_ZernikePhase_RFP_4_4,-0.0011028402697061878,-0.02066229246129307
Cells_RadialDistribution_ZernikeMagnitude_RFP_6_0,0.21919711552944524,0.14062211275026143
Cytoplasm_Texture_Contrast_RFP_3_01_256,-0.04772933978586056,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_1,-0.0013179986815384564,-0.012382144270216501
Nuclei_AreaShape_Zernike_7_7,-0.022029954616673883,-0.015355328921758215
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_4,0.07159296276317359,0.05240107854916675
Nuclei_RadialDistribution_ZernikePhase_GFP_8_6,-0.0006491870147004006,0.019981760170733394
Cells_RadialDistribution_ZernikeMagnitude_CY5_3_1,0.32731330285738075,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_1,-0.0052822877534130395,0.010145690430721823
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_6_6,-0.02973760333811619,-0.000886798924516055
Cytoplasm_Texture_Contrast_GFP_3_03_256,-0.4389834729724741,-0.02895319828466455
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_8_0,-0.12231350402643648,-0.17576528596435204
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_3,0.01519325069906923,0.0008827969523711421
Cells_RadialDistribution_RadialCV_CY5_4of4,0.030663600872483696,0.07045136718985076
Cells_Texture_Correlation_GFP_3_03_256,-0.21242679109461265,0.0
Cells_RadialDistribution_ZernikePhase_DAPI_7_1,0.09057579471558304,0.06839773482467605
Cytoplasm_AreaShape_Solidity,1.3517528196542066,0.3800551138309702
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_2_2,0.31263697493991766,0.1462017957459558
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_7,0.0027529635484066606,0.009126270703773951
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_6_0,-0.024615243314658336,0.024422349624112497
Nuclei_RadialDistribution_ZernikePhase_CY5_8_4,0.030632368744451223,0.018852735701616635
Cells_RadialDistribution_ZernikePhase_RFP_7_1,0.015943984255084535,0.007480885395869099
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_3,0.032561416172637435,-0.026470330604875112
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_1,0.010166180066183878,0.010038007003974152
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_7,-0.12220214868954989,-0.12435873944909002
Nuclei_Texture_Contrast_GFP_3_03_256,0.2098709944165625,0.2483543968324726
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.067344633969854,-0.04804148214157577
Cytoplasm_RadialDistribution_MeanFrac_GFP_1of4,-0.3105927337975787,0.0
Cytoplasm_Texture_InfoMeas1_GFP_3_01_256,-0.45504841189170686,-0.2749254531434399
Cytoplasm_Intensity_IntegratedIntensity_DAPI,-0.11923316675829987,-0.4555171305751625
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_4,0.00980373684188196,-0.004935047884646565
Cytoplasm_AreaShape_MajorAxisLength,0.05524868415730625,-0.10469764960152693
Cells_Correlation_K_DAPI_GFP,-0.2952454942118442,-0.5092963530767861
Cells_AreaShape_Zernike_2_0,0.13919721595739373,0.0
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_7_1,0.10262137279302769,0.015361876068674458
Cytoplasm_Intensity_MADIntensity_DAPI,-0.10857121484658122,-0.24983053896576005
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_3,-0.02683770189405418,-0.02767909020594207
Cytoplasm_RadialDistribution_MeanFrac_RFP_2of4,-0.32237184188868095,-0.27925824925097076
Cytoplasm_RadialDistribution_ZernikePhase_GFP_8_2,0.0300680845246843,0.04021828253836914
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_1,-0.0265371779785004,-0.04341354467144327
Cells_Intensity_MeanIntensityEdge_GFP,0.4606147290517852,0.06123163899864131
Cells_RadialDistribution_ZernikePhase_GFP_6_2,-0.011947748760015923,-0.006580715416030939
Nuclei_RadialDistribution_ZernikePhase_GFP_8_8,-0.023552172271873725,0.017811141918341607
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_4,0.03473355230166568,0.018094977158973267
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_2,0.017098821953884628,0.07034447779900026
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_1,0.02530500794002228,0.017876459627211932
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_9,0.07804567552224648,0.0689965260789416
Nuclei_Texture_Correlation_CY5_3_02_256,-0.052844778987480315,-0.08977636286499115
Cells_RadialDistribution_ZernikePhase_DAPI_3_1,-0.056659167990190135,-0.01591480807017605
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_3,0.060468273174784065,0.028259206504532817
Nuclei_RadialDistribution_ZernikePhase_RFP_8_2,0.06344270757141159,0.056202499619469375
Cytoplasm_Texture_DifferenceEntropy_RFP_3_03_256,-0.565253220020479,0.0
Cytoplasm_Intensity_IntegratedIntensity_GFP,0.1790835899385774,0.31444460008315933
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_8_6,-0.1331272019385048,0.0
Cytoplasm_Texture_Contrast_RFP_3_02_256,-0.047979070418518704,0.0
Nuclei_RadialDistribution_ZernikePhase_RFP_9_9,-0.018946752266824702,-0.016020392760325346
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_3,0.07437666024095455,0.059199683841746856
Nuclei_AreaShape_Zernike_5_5,0.08976965668968467,0.11516066702379989
Cells_Intensity_MeanIntensityEdge_CY5,1.1562394247319567,0.4072283321373703
Nuclei_AreaShape_Orientation,0.093916500631326,0.05609241251197214
Cells_Correlation_RWC_DAPI_CY5,0.1856325337672578,0.180093279428601
Nuclei_AreaShape_Zernike_6_2,0.10753292699719182,0.15057337825028982
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_6,0.007439690859663537,-0.09477797031349536
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_5,-0.03561278865629167,-0.05001556085136167
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_0,-0.04243056392138062,-0.023446152289694128
Nuclei_Texture_Correlation_CY5_3_01_256,0.1433549685743549,0.17676819649682304
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_9,-0.03265935587474069,-0.009915421150969543
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_6_2,0.3002738670568493,0.25493474540287053
Cells_AreaShape_Zernike_0_0,0.1173575778272319,0.0
Nuclei_AreaShape_Zernike_1_1,-0.022902907376693357,0.06341813756026447
Nuclei_RadialDistribution_ZernikePhase_CY5_3_1,-0.0345229491105553,-0.019125884659869107
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_4_0,-0.04038807897165976,0.018800605388947858
Cytoplasm_Intensity_StdIntensityEdge_GFP,-0.4908855680834541,-0.5351824002765903
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_3_3,-0.017268989227922707,-0.013720820198863549
Cells_AreaShape_Zernike_9_1,-0.02253274726241604,-0.04044977453661858
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_9_1,0.06538657384444699,0.04484938744309113
Nuclei_Texture_DifferenceEntropy_RFP_3_00_256,0.05112517162309883,0.0
Cytoplasm_AreaShape_Zernike_5_3,-0.17117212807555218,-0.08817042719886721
Nuclei_Intensity_MassDisplacement_GFP,0.23580383092860172,0.14493046057618317
Cells_RadialDistribution_ZernikePhase_CY5_5_1,0.04657433217030594,0.06140815061167826
Nuclei_RadialDistribution_ZernikePhase_RFP_3_1,0.020132940184130248,0.01585299116698702
Nuclei_RadialDistribution_ZernikePhase_RFP_3_3,0.016832725059575056,-0.011388158254541843
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_7_1,-0.043344849130336933,0.06193486055643265
Nuclei_Texture_Contrast_CY5_3_00_256,-0.060215166795971116,0.0
Cells_RadialDistribution_ZernikeMagnitude_CY5_8_2,-0.17954393688613027,-0.13500754629677672
Cytoplasm_Correlation_K_GFP_DAPI,0.40538419818673227,0.42713253516068234
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_6_2,0.1511682188922179,0.2045999741432518
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_5,-0.06091144207941944,0.0003233963307078752
Nuclei_RadialDistribution_RadialCV_DAPI_4of4,0.18845095085406335,0.08162354611701048
Nuclei_RadialDistribution_RadialCV_DAPI_1of4,-0.09653589131357813,-0.08900577160158035
Cells_RadialDistribution_ZernikeMagnitude_DAPI_4_0,0.31322101301731264,0.1801946112853442
Cells_RadialDistribution_ZernikePhase_RFP_5_3,0.05740165641888062,0.059392920620733085
Nuclei_AreaShape_Eccentricity,-0.34011971839893074,-0.3669015629464547
Nuclei_RadialDistribution_MeanFrac_CY5_1of4,-0.006734763235891471,-0.08531500023284029
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_4_2,-0.13972727295227963,-0.13770359762372192
Nuclei_RadialDistribution_MeanFrac_DAPI_2of4,0.5961645021593974,0.37781142233747356
Cells_Texture_Correlation_DAPI_3_03_256,-1.030366610148825,-1.2309929702722442
